Date,const,Mkt-RF,SMB,HML,RMW,CMA,Mom
2024-10-28,0.00028321078099615815,1.0290127558358189,0.15123778708959779,-0.6247193675862162,0.6798843243476858,-0.2034566505398589,-0.29149968086551686
2024-10-29,0.0002253919470154792,1.037977542492731,0.1422480341854144,-0.616925878952585,0.6753924840506438,-0.18962113403043934,-0.30084982220781664
2024-10-30,0.0001653294377491917,1.0345976653819724,0.14539461889848332,-0.6275018126739766,0.6696345615200985,-0.18670244986214504,-0.2994797918332117
2024-10-31,0.00015789454570136962,1.0369824499857998,0.1440109116374388,-0.6268822683717838,0.667268210023839,-0.18706694366410745,-0.2993436458260108
2024-11-01,1.9018056933963173e-05,1.0318251491316186,0.13521782045501496,-0.6015414212308607,0.6660018548663116,-0.18244591656818526,-0.2988826170029124
2024-11-04,-3.7105465516982226e-05,1.0179662514980914,0.13722958128644944,-0.6064633604361793,0.656642915920055,-0.19411488047281042,-0.2897305457669894
2024-11-05,-1.179521808868328e-05,1.020853804567705,0.13483250957914508,-0.6028443980129019,0.6396178404087944,-0.19728689253660117,-0.29810698587600987
2024-11-06,-5.384619117777866e-05,0.9979068016712068,0.13207183011971224,-0.651107146629132,0.6210523596840701,-0.17864051957661917,-0.32367789813269265
2024-11-07,-0.00010860400640240432,1.0037433559393298,0.14197199187583726,-0.6470735678929572,0.6654526094563533,-0.17541484657686832,-0.32709875361473034
2024-11-08,-0.00014768232595612353,1.0062138277985366,0.1391614751780164,-0.645075362146581,0.6648589360185551,-0.17317727190978366,-0.3342332606268472
2024-11-11,-0.00022608451912188143,1.012759898649351,0.1480996737120704,-0.6626574784189638,0.6864886315656805,-0.1493550779008752,-0.3359808920083215
2024-11-12,-0.00021997722786695826,1.007966000549995,0.14315709381113084,-0.6587091314926606,0.6781067255742428,-0.14299725121616674,-0.33594663744966546
2024-11-13,-0.00017616338381763264,1.007117904161007,0.13986323272876436,-0.6586157057242628,0.6730544462353156,-0.14547443107678296,-0.3381078037032843
2024-11-14,-6.802954039935119e-05,1.0094479336441309,0.13817809188769212,-0.6413269467741907,0.6926914534826364,-0.13839417273328525,-0.3367152599158073
2024-11-15,-3.5009961071573795e-05,1.0028882489738011,0.13004349901775233,-0.6253904073315922,0.681364130832806,-0.14489464633457133,-0.33365771049821186
2024-11-18,-5.8974635305041154e-05,1.0095262273118868,0.15285622236577506,-0.6404329928578559,0.7216216159998694,-0.1472296029183134,-0.3456317764432718
2024-11-19,-6.089178371501279e-05,1.0114426813564998,0.15274131070870206,-0.6377204929091268,0.7267404308267289,-0.15007781709432638,-0.34883288974632026
2024-11-20,-7.150837825624194e-05,1.0103832065225804,0.1539191893450826,-0.6383059271520584,0.7294171508070308,-0.1483647567369672,-0.349340168888162
2024-11-21,-7.49334348069512e-05,1.0079010844192742,0.15175768210549873,-0.6399079460385907,0.7318763721190873,-0.15438555933306636,-0.3488303575191567
2024-11-22,-6.119651713214691e-05,1.0075455937144029,0.1536958109381021,-0.6399247504492787,0.728519300438653,-0.16081039446651202,-0.350051068414299
2024-11-25,-2.9578150889033195e-05,1.0074921239910768,0.15647850792628654,-0.6419311532063467,0.7273518942631063,-0.1628818844672439,-0.35343696296862237
2024-11-26,-3.137803522033629e-05,1.0092245958179917,0.15534924590591512,-0.6422760102513209,0.7290476517953882,-0.16273912864644433,-0.3541323889582298
2024-11-27,-8.73857290807124e-06,1.0060955761100359,0.15364705960928401,-0.6397874908104129,0.7184097807037456,-0.16407524630349143,-0.3557214929570244
2024-11-29,-1.603465758085506e-06,1.0065977573149756,0.1538894737696276,-0.6408351375087352,0.718993131589654,-0.16284760069897522,-0.35606179748437894
2024-12-02,-2.5685601232440687e-05,1.004780345735411,0.15170070490378978,-0.6357998686306616,0.7117777318936145,-0.15960011553722087,-0.35148586309342855
2024-12-03,1.4148800798416796e-05,1.0038449407638925,0.1524725741165518,-0.6381121848516541,0.7180954856289123,-0.15742183203450583,-0.3462758770433246
2024-12-04,1.4057058014094225e-05,1.0022042880244022,0.1575644618096641,-0.6375709555514468,0.7265536476313079,-0.15330765721103606,-0.3453571260159909
2024-12-05,-4.762179220968855e-05,1.0119808035432527,0.15649968799126596,-0.6267038983103358,0.7305058729362266,-0.14280512972032514,-0.35661175346927954
2024-12-06,-4.9448895154070665e-05,1.0137122108154328,0.1556248623293402,-0.6238231268417807,0.7378149672735235,-0.13558586752059876,-0.35859546710328316
2024-12-09,-2.085586930419879e-05,1.0135787748804264,0.16023054504179757,-0.6359351964992306,0.7531237152927132,-0.14208871328443895,-0.377720248996843
2024-12-10,-5.869058779843842e-05,1.0126876497883697,0.15993428635388085,-0.641867575702344,0.752533370412255,-0.14016788917192885,-0.38268987371366936
2024-12-11,-3.092510988012313e-05,1.018581504842403,0.1480545911743678,-0.6381474837514665,0.7514015303595375,-0.11324192333560812,-0.3948012279726706
2024-12-12,5.840560842303817e-06,1.017377887285031,0.1407891618760529,-0.6289995766784682,0.7539148640009985,-0.1081215631316716,-0.3963362851945955
2024-12-13,-1.7556438324151666e-05,1.008484849324362,0.14497433084739358,-0.6344272156663592,0.7619804130619787,-0.10444404993981873,-0.38529364583961434
2024-12-16,2.425387597822465e-05,1.000562951313229,0.14815411861434688,-0.6398567255831529,0.7378882320869421,-0.12451174146467385,-0.3792962309942667
2024-12-17,7.109062722233093e-05,0.9982570400869426,0.14550345713916465,-0.645719404017917,0.7364232209292276,-0.12878640741910896,-0.3850431759241458
2024-12-18,0.00012853965289506592,0.995897091196809,0.1480042003548137,-0.6479526534991193,0.7484732051810001,-0.1255953489098512,-0.3763598763089315
2024-12-19,0.0001623244235397388,0.9918324496568918,0.1514392357900456,-0.6471318694618486,0.7542868921422075,-0.11691934870024982,-0.3653576242314026
2024-12-20,0.0002241766453050342,1.0090539922876647,0.11507453247250979,-0.6238316502956347,0.6936191709459132,-0.09796754655698076,-0.3722163661500477
2024-12-23,0.00024249960757422799,1.0104450798978852,0.11865742887998156,-0.6245107448049017,0.6841919724067558,-0.11065801895087808,-0.3756193080922968
2024-12-24,0.0002739238882404829,1.0121048335019016,0.11711020336048318,-0.6231220103712116,0.6776306719750049,-0.11119298505562766,-0.37746531765914415
2024-12-26,0.00031098542517558165,1.0110679070240975,0.12240141009324992,-0.6239901630930629,0.6764854695855607,-0.11023574107197828,-0.37649200544335604
2024-12-27,0.0002886841976824657,1.0126657294515364,0.12419326124129773,-0.625564359190744,0.6778703733579391,-0.10886697065724395,-0.37456857983297953
2024-12-30,0.0002684175796987171,1.0133766647053315,0.12587764385596467,-0.627074626199825,0.6802900851692595,-0.10970206045369,-0.3738207359864576
2024-12-31,0.00027178065901831095,1.0131253530194033,0.12301759272539119,-0.6295749910246581,0.6830257200431968,-0.1085811391649372,-0.3716285888287908
2025-01-02,0.0003639529606293782,1.047166447162119,0.0992432196422228,-0.6230826995416415,0.7403479341740027,-0.11147098167238162,-0.44968932532478617
2025-01-03,0.000317101104311019,1.0463136568869724,0.10771001207062153,-0.6243445476727056,0.7621268992208603,-0.11746262440986194,-0.4531616863726991
2025-01-06,0.0003605860014294077,1.0450300165132456,0.10385035453232373,-0.6227789068482439,0.7516897624946414,-0.11297398004046312,-0.45486983837231243
2025-01-07,0.0003532567970387943,1.0484705010760293,0.10171045193680417,-0.6204955627760932,0.7521450848486811,-0.10245267241178999,-0.450172277039579
2025-01-08,0.00030995234954197637,1.0457998353978797,0.09702028036702423,-0.6112601144765005,0.7597844580057991,-0.0956133943199515,-0.4525166223339638
2025-01-10,0.00022276516583871872,1.0612274477817993,0.08802219372782384,-0.5960960137765032,0.7276619165817985,-0.07899071945455875,-0.44833308556079854
2025-01-13,0.00016922267334207813,1.0472811250467013,0.09906379882655836,-0.6106741889327739,0.7152164829886194,-0.0703895095831806,-0.43312045415894534
2025-01-14,0.00019162310684255838,1.0457789480482806,0.10191586461376614,-0.6085095223710699,0.7204749329665052,-0.06974577908821167,-0.4269599609946605
2025-01-15,0.0002200937558588558,1.0540995082902782,0.09809905644556735,-0.5987337361244346,0.7115939745843742,-0.07076162990586765,-0.418075293009784
2025-01-16,8.897344408820588e-05,1.0532229688785804,0.11510964900480772,-0.6093132276185913,0.7561325987775204,-0.04021782505164419,-0.39045513576658075
2025-01-17,9.989191464148523e-05,1.0548417377527382,0.11252858301366143,-0.6069828004420934,0.7542725865578871,-0.03925671082680108,-0.3895750104505026
2025-01-21,-0.000136892901659203,1.0483956758755704,0.06199274328344012,-0.5551500020221986,0.7299416197625522,-0.07170829306199855,-0.40908508719531766
2025-01-22,-0.00018179956537735332,1.0377699030236538,0.07411989840045204,-0.5672460065226571,0.7349256916243198,-0.07281374592615132,-0.4118085799946629
2025-01-23,-0.0002643065909113727,1.0398843860728624,0.05676397819488063,-0.564661679505646,0.7344047189693774,-0.07916330637420896,-0.41560867528783874
2025-01-24,-0.0002582109140766214,1.0393053664116305,0.05660017088472945,-0.5632590238851828,0.733547164226833,-0.08147727046413031,-0.41513466513072794
2025-01-27,-8.504035893493552e-05,1.0538326883097617,-0.03943838237423486,-0.4810758296825611,0.6127903421549152,-0.2612425274037202,-0.5371108984134898
2025-01-28,5.606164789761798e-05,1.0458504602366032,-0.03434262054082943,-0.502411318326587,0.5938464152805317,-0.2228251456135838,-0.5016344542116387
2025-01-29,0.00014157419134655638,1.0404248004489456,-0.01938272668669773,-0.5098772233107047,0.611858565185111,-0.22813555943150204,-0.49805491848708705
2025-01-30,0.00013931266052518413,1.0390885217503012,-0.018893451499553404,-0.5144288182493144,0.6014394979382203,-0.23662938333553113,-0.50195502426914
2025-01-31,0.00020456031097951328,1.0459436854331894,-0.03094914757398022,-0.4952678737802402,0.6201513277369114,-0.2255746461926595,-0.49474727149403536
2025-02-03,0.00011664387961623151,1.061445072298038,-0.018268007797659358,-0.4975006227829299,0.6506177175718112,-0.2045647310954416,-0.4983619748801311
2025-02-04,0.0001942214056668977,1.0651149103483435,-0.0017652528394011546,-0.509854195519682,0.658811809075182,-0.21442607159404456,-0.49570714356577644
2025-02-05,0.00023542699626419528,1.0726537173010477,-0.024526722952340096,-0.4969403513156757,0.6362957919654736,-0.2382517795610814,-0.4906679403108114
2025-02-06,0.00019665863375952793,1.085355604847873,-0.025109961994854685,-0.48797068025879514,0.64396301902993,-0.23113509562053702,-0.499109362818836
2025-02-07,0.00014495451162767098,1.0938401535683049,-0.01881073189510185,-0.4898287638748009,0.6654667473354311,-0.2331572297628952,-0.49878599633816983
2025-02-10,0.00013337300831599698,1.0967382984497496,-0.02634121247008761,-0.47830492744923936,0.6721998199168573,-0.25351208982149115,-0.48868548737204476
2025-02-11,0.00021308793759807724,1.108083689197368,-0.02186928642680437,-0.4701196828033465,0.7132148984018076,-0.2445129015477729,-0.49370846887904374
2025-02-12,0.0003157528809692237,1.0971322660143805,-0.05194209083720748,-0.46530079061541824,0.6471588060851836,-0.25003454764032385,-0.4992961030045539
2025-02-13,0.0004034211272552293,1.1058616845020004,-0.04338542065427525,-0.4632666426897721,0.6529238122636793,-0.23480182231592803,-0.5051695069406348
2025-02-14,0.0004597834095336708,1.1096264632721808,-0.04920739107095237,-0.45138397638027783,0.6450687948595151,-0.21239773170909093,-0.5043097276626651
2025-02-18,0.0004829849028682455,1.1091303595934416,-0.04414522022714987,-0.4534598471862965,0.6291091974249232,-0.21840209892949697,-0.5035627696808891
2025-02-19,0.0005002377126841499,1.1141047327021902,-0.03990609842252041,-0.44955164725768626,0.6268933290449099,-0.2168519834064177,-0.5093526806414803
2025-02-20,0.000517233892647243,1.1127321188339858,-0.041750111646305155,-0.44942959780990105,0.6254941733694723,-0.215410786300407,-0.5092728207981286
2025-02-21,0.0005652746650473277,1.1054688643783845,-0.05054271157214878,-0.4451605328903851,0.6227661238334292,-0.21563428326207018,-0.5164263868807106
2025-02-24,0.0005951255851941665,1.1099355308742667,-0.0560458223397238,-0.44038025279850845,0.6299298879374624,-0.21479120690915282,-0.5223606800798665
2025-02-25,0.000608992791289857,1.1268740149437364,-0.07491815056863213,-0.4388051789417411,0.6246841638172853,-0.23918081978196282,-0.518057754112043
2025-02-26,0.0005957165264589005,1.1381102468328361,-0.065756435728593,-0.44876292020043584,0.6567950516778843,-0.2534564287130501,-0.5358558446751177
2025-02-27,0.00059231181379266,1.1411081594811834,-0.07939716598054172,-0.4355326648847315,0.6521890310580201,-0.2642226826406137,-0.5424393243952332
2025-02-28,0.0005837388475471394,1.1550875527852544,-0.10396220687472649,-0.41287193006684797,0.6463841694883308,-0.2633046077700977,-0.5311143066816536
2025-03-03,0.0006072040906234294,1.1528283223722786,-0.11034471782630392,-0.40878769958324707,0.6409547443590413,-0.26318131634049596,-0.5310379525706657
2025-03-04,0.0006010796492309181,1.165589933818941,-0.12476168441673921,-0.38608993198440483,0.6386404638617349,-0.2738544431581566,-0.5274568182961423
2025-03-05,0.0005891091284404781,1.1552114972660048,-0.11643757791817885,-0.3818027439268421,0.6527832755117895,-0.26528639839319224,-0.507986721284362
2025-03-06,0.0006679330982214109,1.1551113382569884,-0.13796863997840447,-0.3658568060214952,0.6288312512815154,-0.257142592740897,-0.5080890839613239
2025-03-07,0.0007620887925411573,1.1508545153745295,-0.13156203686768764,-0.35669228682655446,0.6601365837001751,-0.22687900549200965,-0.5096844557834102
2025-03-10,0.0006374945683989568,1.1916834385812207,-0.17428622360344992,-0.32583335580656314,0.5687945009902238,-0.2577434097180771,-0.4972200524674371
2025-03-11,0.0006589522275487044,1.22658090462888,-0.19638191285133014,-0.320873574466426,0.5903313814661847,-0.27785748985466074,-0.522264409116419
2025-03-12,0.0005401156076050686,1.2413290331505002,-0.19589875109711075,-0.330788092563408,0.6239634392219795,-0.3030568508928301,-0.526435566158879
2025-03-13,0.00047050641041421356,1.2461199515191024,-0.17758550813485396,-0.35028395485773295,0.6377833677253728,-0.3255093960258442,-0.5235123017577813
2025-03-14,0.000505767468049891,1.252698069088108,-0.18347800362489894,-0.349958735385319,0.6494939670982357,-0.3391957285084832,-0.5142772858022129
2025-03-17,0.00052042249703155,1.2450941667335742,-0.17430882499855668,-0.3537222552071155,0.6579579485869889,-0.3343859885493472,-0.5054791272682325
2025-03-18,0.000516620109919948,1.2436589201524144,-0.17337348354804383,-0.3478162966672634,0.6490550308806655,-0.33511638358897694,-0.5075637455648723
2025-03-19,0.0004871704985471129,1.2484923368665335,-0.1788562338896866,-0.34944640908275654,0.6508504965564159,-0.34300934137649086,-0.5075614521773104
2025-03-20,0.000498991453785826,1.2510865410566137,-0.18291207862228473,-0.3484573486481515,0.6508775493130273,-0.34423460176336607,-0.5086870614467589
2025-03-21,0.0005411003125688979,1.2477038191936107,-0.1907759148661839,-0.3520991024159579,0.6392314796281479,-0.35528770769732165,-0.5076993594671151
2025-03-24,0.0004773827537696308,1.235934023345654,-0.19592753955295228,-0.35874132176508416,0.6383858691735251,-0.3491086887894728,-0.5099387303302807
2025-03-25,0.0006658480318061457,1.2454258271548735,-0.19382647218786175,-0.32100357198287205,0.6624369839947989,-0.34496605056496965,-0.47775686300969283
2025-03-26,0.000643300667389494,1.246069093799799,-0.19317535251120718,-0.3222931956003687,0.657958704275444,-0.34355102261275594,-0.47814669416259875
2025-03-27,0.0007055009944079326,1.2446437237049488,-0.1919601849904251,-0.32019845028286026,0.6587000747998487,-0.3464237648798057,-0.480430085394771
2025-03-28,0.0007064768349023152,1.244306612779144,-0.1918252129428275,-0.3201967287456187,0.6587291575734624,-0.34608873103363313,-0.48019126585161576
2025-03-31,0.0006814567006888822,1.2395127040894727,-0.1984178460391463,-0.32106669167786883,0.6735448042479186,-0.3567034752595378,-0.46445185859222443
2025-04-01,0.0007168808081820955,1.240115434725646,-0.19611761622123458,-0.3190183628143388,0.6689407400892939,-0.352232989539239,-0.46917872194803983
2025-04-02,0.0007333271827377712,1.2383591055358205,-0.20434533821399856,-0.3182418722222845,0.6733658782006531,-0.35363883011760355,-0.466220599942561
2025-04-03,0.0006320158935750077,1.340453641404958,-0.21675847115538277,-0.3037311262131455,0.7147711978082746,-0.335330263522502,-0.5311585729232046
2025-04-04,0.0006027357718193796,1.3485488905399543,-0.22930298969743518,-0.29817681785129974,0.7071150271682548,-0.33563629896012503,-0.5383591432018551
2025-04-07,0.00047204565275759666,1.361524821392162,-0.2076274923667598,-0.30833424698260276,0.7521065995738606,-0.3428920999588214,-0.5442281736586021
2025-04-08,0.0004453523485756927,1.3797207592174077,-0.19633591897622144,-0.3332387596787433,0.7639335644552099,-0.34534302092719915,-0.5735819917987115
2025-04-09,0.0004896213341291857,1.3890679504436112,-0.1985297205429794,-0.3367688515583268,0.7637862829618561,-0.3446415884658091,-0.5844550940545166
2025-04-10,0.0005226881328607691,1.381589383441118,-0.1958740203415788,-0.3410577999576182,0.7656830025010747,-0.3477592707755361,-0.5792946316181297
2025-04-11,0.0005772188631003308,1.3854929919123935,-0.20186173476833094,-0.34811800862002423,0.7673968897302212,-0.3527105138014075,-0.5841969829655994
2025-04-14,0.0005288295188988382,1.3836101154658549,-0.2279916085972783,-0.3199077890823402,0.7171417403917115,-0.3227598967840454,-0.6068408431225935
2025-04-15,0.0005016667387898235,1.3873030148601968,-0.2344421968964312,-0.3014713429515276,0.679485684148898,-0.3055664823409786,-0.5961032860224463
2025-04-16,0.0005123417604959936,1.3898470734048893,-0.23865676348472015,-0.3005221583798522,0.6902036230733064,-0.290838871964204,-0.59589201836244
2025-04-17,0.0005942457775713145,1.3875710393135434,-0.23342970105179595,-0.3106349818826199,0.69688857267234,-0.2991727589967616,-0.5926336384523616
2025-04-21,0.0006418433239418488,1.3803076531852791,-0.23589790141802974,-0.3092707266533675,0.6841378667241451,-0.2955101721594167,-0.5996463310518482
2025-04-22,0.0006638140648521299,1.3827892833411286,-0.2381677812506266,-0.3052712243220228,0.6827470261261916,-0.29523097238562,-0.6002795672167567
2025-04-23,0.00069966933837999,1.3851174511309619,-0.24321129223453064,-0.3039241772436877,0.6688732302885272,-0.29722861099119113,-0.5996236821322325
2025-04-24,0.0006716188586461719,1.3826421600786678,-0.2386169266156173,-0.30136940347002844,0.6826096060305843,-0.2944274644821092,-0.5926602156879286
2025-04-25,0.0006528799655979639,1.3830244454525131,-0.2371334327108423,-0.2953794296485858,0.6808847913120233,-0.29459084282733206,-0.5906768000774214
2025-04-28,0.0006410182483797271,1.3821456875770035,-0.23356007038803311,-0.29681070272123267,0.6808905564588541,-0.29532644495475957,-0.5875314507537173
2025-04-29,0.0006195048755861989,1.3828227001940063,-0.23352688858470805,-0.2949318470981007,0.6774384685043954,-0.2952714861801977,-0.5872356344478931
2025-04-30,0.0006864156971939934,1.3847626108227116,-0.2212903281839974,-0.3099712296328539,0.6929535970742164,-0.30753215995325106,-0.5769717057810226
2025-05-01,0.0006025568995920917,1.3814961653261597,-0.2353383834450555,-0.2963490338564947,0.6687801607010253,-0.30136098109263737,-0.5749533080923078
2025-05-02,0.00035227155353096176,1.359651925696247,-0.25477777913456845,-0.3092466917766882,0.6640518403363467,-0.31149962986815,-0.5681626659922866
2025-05-05,0.0002178310414073109,1.3694307333996611,-0.26640164379836745,-0.29488203732171114,0.6640112075836686,-0.3182922358355915,-0.5720980105772094
2025-05-06,0.00020432392676489458,1.3671073611253575,-0.27045069779138503,-0.2913052491123128,0.672043065813154,-0.2996109329330989,-0.5695730009983386
2025-05-07,5.306770150866481e-07,1.34794039037946,-0.2644947665329475,-0.2871883243925819,0.6508434768825344,-0.27790564598374895,-0.5548195333794648
2025-05-08,4.813027084849786e-05,1.3537289356604207,-0.26722582177769433,-0.28283795669427003,0.6522168513468328,-0.30269608686681393,-0.5425953192810092
2025-05-09,5.5735493992703115e-05,1.3541076156782783,-0.2677004439513335,-0.28206709311754746,0.6528941911824817,-0.3038088511016219,-0.5428645994662543
2025-05-12,4.013924579422185e-05,1.350100109708482,-0.26813066731642454,-0.2765961030272561,0.6497871945551965,-0.30229625064974985,-0.5335592382122027
2025-05-13,4.188757435533803e-05,1.350130101521977,-0.26957524781927067,-0.27619047207578795,0.6485962814179603,-0.3002641318527518,-0.5331264221152276
2025-05-14,7.552455382747291e-05,1.3530540329472878,-0.2762865681849309,-0.2720775467391506,0.6548392684335734,-0.3024077108212452,-0.5331873347496223
2025-05-15,6.078579489497368e-06,1.3530303486656923,-0.28142947977049276,-0.26817577758096756,0.6473685249691912,-0.3141926828796491,-0.5279461348411807
2025-05-16,-2.9031971415035434e-05,1.3525682967670534,-0.2799146463902698,-0.2668409210859419,0.6535063372026968,-0.3125229224892285,-0.5258270440623364
2025-05-19,-7.546279928133696e-05,1.3514554458849493,-0.2763032390383102,-0.26914301624889453,0.6525203625456899,-0.311261626858497,-0.5305063244047123
2025-05-20,-8.095138253396816e-05,1.3519710420970668,-0.2770003781907303,-0.2686910104832395,0.653729804712624,-0.3107746911319526,-0.5305400010948883
2025-05-21,-9.444400278868297e-05,1.3527396388323045,-0.276036487180507,-0.26874959042818847,0.6528170063635506,-0.309042330320904,-0.5324807284772287
2025-05-22,-0.00011203176499699626,1.353331952759714,-0.2774171538162248,-0.26642319537271786,0.6529387226615575,-0.30887544771582065,-0.5320176430110911
2025-05-23,-0.00016411847658816682,1.3564838987891537,-0.2775202324222431,-0.27106983644581917,0.660082004594792,-0.30949402780661506,-0.5389845668267694
2025-05-27,-0.00016013351194715364,1.3526318370398815,-0.2828960286987198,-0.2710487460132611,0.6493481509034019,-0.3134020868832037,-0.5413158179314067
2025-05-28,-6.929083046042152e-05,1.3484830656975313,-0.27579722766483084,-0.2828437137256895,0.6746559149579805,-0.32065420000845857,-0.5229496748441718
2025-05-29,-0.00011633002646157229,1.3458602338258099,-0.2763823735987355,-0.28544938012891624,0.6692824376873849,-0.32485313454183273,-0.5236311557710307
2025-05-30,-8.078194456919297e-05,1.3459798716204632,-0.27412204804977436,-0.2893953210351103,0.6735943529095529,-0.3410156615962084,-0.5176378379189872
2025-06-02,-0.00010440791365624413,1.3475105788961033,-0.2770049376485235,-0.2844455500450932,0.6663967569295254,-0.34108815867081477,-0.5189802292157684
2025-06-03,-0.00021246057660581782,1.3509555209715682,-0.30434237410705944,-0.28674096932394344,0.648276981200514,-0.38949488373055796,-0.5187328633080562
2025-06-04,-0.00019943323851917875,1.3566228631364003,-0.30446074065432704,-0.2762178517511934,0.6638546418523417,-0.3752339894463288,-0.5170701076796986
2025-06-05,-0.00021239710319830306,1.3570065119580896,-0.3060575999511088,-0.2750777804086961,0.6623276185286888,-0.37439162406901305,-0.5174831781680423
2025-06-06,-0.00017711450009352526,1.357881371641486,-0.3094016871908635,-0.2749377143729909,0.6565794975464416,-0.3764014486314523,-0.5205357966438782
2025-06-09,-0.00023173382077933764,1.3604502002183556,-0.306815718451817,-0.27397223252433467,0.6723054994068979,-0.3778714483131342,-0.5054779301581076
2025-06-10,-0.00022829554669055762,1.3578005139386313,-0.31088846115832885,-0.27475914541680535,0.6646471465376177,-0.3817723806792594,-0.5025957216925608
2025-06-11,-0.0003148697041222392,1.3582231170055397,-0.2985375582435868,-0.2820810819727931,0.6697538261685475,-0.38587850370031995,-0.5040056133285539
2025-06-12,-0.00026888553129847425,1.3566400127188105,-0.29546798823848597,-0.28568871105548677,0.6611249392916613,-0.401656949122198,-0.49684196209873516
2025-06-13,-0.0005581752134583504,1.3595096572375889,-0.31457713779250007,-0.21884622698843223,0.6154129343681809,-0.3545751974920204,-0.48602765131983094
2025-06-16,-0.0006316492393420228,1.3539038669208052,-0.33362349612362907,-0.21507491024699404,0.593288313024031,-0.3417104375986918,-0.4985563078047095
2025-06-17,-0.0006365752954981634,1.354985522373719,-0.334489728048638,-0.21517181385479475,0.5951725137084904,-0.3394869185922799,-0.49904066663442515
2025-06-18,-0.0005454346137922579,1.353184651331102,-0.34895956084819996,-0.20918410108308322,0.5782584334759985,-0.3294680321899087,-0.5007866664429212
2025-06-20,-0.0004510052851959286,1.3494628700686848,-0.3507558661703638,-0.19855136664571002,0.5700265512923646,-0.3059693012227507,-0.49594817410893577
2025-06-23,-0.00041865748157387,1.3514072235748673,-0.3545353663929113,-0.19314688265583685,0.5739423106771221,-0.3061893276465554,-0.4908446604360189
2025-06-24,-0.0004137235748511164,1.3476220091322573,-0.36686481684442546,-0.18373171454145107,0.5682802870476129,-0.30058435499259223,-0.49616189097823055
2025-06-25,-0.00036576115881393784,1.3445298823731067,-0.37272603363197127,-0.18477989919205998,0.5524338289680932,-0.2934483485574724,-0.5052533909654148
2025-06-26,-0.0004340098243194706,1.3432123597477514,-0.3779304044095672,-0.19357299809927692,0.5536576714531483,-0.3071714337963659,-0.504207529492936
2025-06-27,-0.00045453689004141564,1.3410505186382062,-0.3806505015121151,-0.1959975387414038,0.5423447696143996,-0.31826819184313104,-0.5061187979810212
2025-06-30,-0.0004475088816685473,1.3410938325633115,-0.39478173214133483,-0.18350358019620366,0.5197079309288575,-0.3072189534209131,-0.5034150467091909
2025-07-01,-0.00043332340019608243,1.3459695596314742,-0.3881457573283988,-0.16668784978317425,0.5440839732905984,-0.26540910310403587,-0.5099610623627477
2025-07-02,-0.00036441866527686033,1.34645629300013,-0.3723479849895062,-0.17457087512631447,0.5512604257803522,-0.2681359256790538,-0.5137940055338532
2025-07-03,-0.00045868572698667194,1.3410481028141086,-0.36240314154097464,-0.1698891758280324,0.5330033507841544,-0.2500352594491051,-0.5228576563407321
2025-07-07,-0.00047819042366481577,1.3413879077394208,-0.36038309612061586,-0.17016524488772194,0.5325558660896855,-0.24928072446110086,-0.5240721862415927
2025-07-08,-0.000495802138206167,1.342129396908688,-0.3611729380723925,-0.1699319380432753,0.5361948137864953,-0.2515938130536824,-0.5186994436578992
2025-07-09,-0.0005295311434380809,1.341903916305934,-0.35501045686116295,-0.16164394427605216,0.5423872814172198,-0.23106708797646533,-0.5131398931006577
2025-07-10,-0.0005816521743084918,1.3437034238026289,-0.36263466954876816,-0.15976988592743946,0.5409155868418504,-0.24468301249056126,-0.5156306053666312
2025-07-11,-0.0006373611626136534,1.3432438369420887,-0.3472381067857109,-0.17202322399009698,0.5533358264054549,-0.2516157042554681,-0.5145325820098376
2025-07-14,-0.0006745688553879336,1.3403950058078649,-0.34669853521490246,-0.17596802635886274,0.5508781755904965,-0.2527286254557929,-0.5184106632959933
2025-07-15,-0.0006638661824015423,1.3406749963605846,-0.3555326936409867,-0.18116374269667132,0.5527344780493293,-0.2592093212539356,-0.5183945953943581
2025-07-16,-0.0006634069410781639,1.3400094198940518,-0.35607277372103496,-0.1801976721242163,0.5491640025753473,-0.26274552690278724,-0.5155417456707279
2025-07-17,-0.0007711909978737826,1.3385888828240815,-0.38275463812896254,-0.18363790805807928,0.5432408512823539,-0.25134108568754965,-0.5282116522873455
2025-07-18,-0.0007449631253309439,1.3395079071879448,-0.39385985154701275,-0.17736331793183682,0.5390089253191117,-0.24999146131977557,-0.5245373858727387
2025-07-21,-0.0006750378077963204,1.339795913265864,-0.3971091393314684,-0.15739828372769085,0.5396140468465849,-0.24584391749120793,-0.5332851599804924
2025-07-22,-0.000631769650501661,1.339649554684077,-0.4011902334598543,-0.15699970544987588,0.5568544487818083,-0.23523488960409994,-0.5257763206179067
2025-07-23,-0.000733079843452651,1.3414713454440066,-0.41722947305449054,-0.14482372098114515,0.5481336046639869,-0.22169702479040995,-0.5274806857817746
2025-07-24,-0.0007263057099961219,1.34060081424054,-0.40164363770036443,-0.14562722111337062,0.55137217267373,-0.2004321979672953,-0.5233634331662644
2025-07-25,-0.0008202004241833702,1.3446066479820276,-0.4253981198294601,-0.13975212117257604,0.5496293671584793,-0.1989750085238085,-0.5330980553664433
2025-07-28,-0.000841654461388683,1.3464937474563918,-0.4245419939109678,-0.1431550699096744,0.5522485989032901,-0.1992193841456852,-0.5327616230252252
